datetime,timeframe,candle_close,candle_low,support_level,support_strength,support_timeframe,support_hits,support_reversals,breakdown_distance,breakdown_pct,close_below_pct,lower_wick,price_change_pct,candle_range,body_size,rsi,volume_ratio,volatility,momentum_5,max_drop,next_candle_lower,next_3_lower,next_5_lower,drop_10,drop_20,drop_30,drop_50,drop_100,time_to_10,time_to_20,time_to_30,time_to_50
2024-04-15 00:00:00,1-day,22277.45,22260.1,22342.2,Very Strong,15m,35,6,64.75,0.28981031411409797,0.28981031411409797,-17.350000000002183,-0.2757503116739456,166.45000000000073,61.599999999998545,80.40731031751105,0.0,1434.2854616956727,-245.95000000000073,519.0499999999993,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2024-04-15 00:00:00,1-day,22277.45,22260.1,22393.05,Very Strong,1h,76,7,115.59999999999854,0.5162315986433226,0.5162315986433226,-17.350000000002183,-0.2757503116739456,166.45000000000073,61.599999999998545,80.40731031751105,0.0,1434.2854616956727,-245.95000000000073,519.0499999999993,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2024-04-15 00:00:00,1-day,22277.45,22260.1,22415.9,Very Strong,15m,43,7,138.45000000000073,0.6176419416574874,0.6176419416574874,-17.350000000002183,-0.2757503116739456,166.45000000000073,61.599999999998545,80.40731031751105,0.0,1434.2854616956727,-245.95000000000073,519.0499999999993,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2025-04-07 00:00:00,1-day,22238.0,21758.4,22441.45,Very Strong,1h,86,7,203.45000000000073,0.9065813483531622,0.9065813483531622,0.0,2.204206191631731,494.7999999999993,479.59999999999854,12.32748696417218,0.0,1015.2003872550416,-1257.1500000000015,-34.900000000001455,False,False,False,False,False,False,False,False,,,,
2025-04-07 00:00:00,1-day,22238.0,21758.4,22465.9,Very Strong,1h,82,4,227.90000000000146,1.0144263083161655,1.0144263083161655,0.0,2.204206191631731,494.7999999999993,479.59999999999854,12.32748696417218,0.0,1015.2003872550416,-1257.1500000000015,-34.900000000001455,False,False,False,False,False,False,False,False,,,,
2024-04-15 00:00:00,1-day,22277.45,22260.1,22489.95,Very Strong,15m,10,5,212.5,0.9448664848076586,0.9448664848076586,-17.350000000002183,-0.2757503116739456,166.45000000000073,61.599999999998545,80.40731031751105,0.0,1434.2854616956727,-245.95000000000073,519.0499999999993,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2025-04-09 00:00:00,1-day,22420.4,22353.5,22517.15,Strong,1h,6,3,96.75,0.429672494076737,0.429672494076737,-66.90000000000146,-0.17764678120950217,114.79999999999927,39.89999999999782,18.71793301903479,0.0,1041.886011431043,-910.3999999999978,-275.0,False,False,False,False,False,False,False,False,,,,
2024-04-15 00:00:00,1-day,22277.45,22260.1,22545.65,Strong,15m,7,4,268.2000000000007,1.1895864612464078,1.1895864612464078,-17.350000000002183,-0.2757503116739456,166.45000000000073,61.599999999998545,80.40731031751105,0.0,1434.2854616956727,-245.95000000000073,519.0499999999993,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2024-04-12 00:00:00,1-day,22519.4,22503.85,22586.6,Very Strong,15m,14,5,67.19999999999709,0.2975215393197608,0.2975215393197608,-15.55000000000291,-0.6967289019023344,222.3000000000029,158.0,85.85001478507094,0.0,1463.909235347437,-21.799999999999272,761.0,True,True,True,True,True,True,True,True,4320.0,4320.0,4320.0,4320.0
2025-04-09 00:00:00,1-day,22420.4,22353.5,22609.75,Weak,15m,0,0,189.34999999999854,0.837470560267135,0.837470560267135,-66.90000000000146,-0.17764678120950217,114.79999999999927,39.89999999999782,18.71793301903479,0.0,1041.886011431043,-910.3999999999978,-275.0,False,False,False,False,False,False,False,False,,,,
2024-04-12 00:00:00,1-day,22519.4,22503.85,22634.15,Very Strong,1h,41,8,114.75,0.506977288742895,0.506977288742895,-15.55000000000291,-0.6967289019023344,222.3000000000029,158.0,85.85001478507094,0.0,1463.909235347437,-21.799999999999272,761.0,True,True,True,True,True,True,True,True,4320.0,4320.0,4320.0,4320.0
